unique_id,asin,product_name,product_type,helpful,rating,title,date,reviewer,reviewer_location,review_text
"B000662EQG:i_love_these_panties:christy_""christy""",B000662EQG,Butterfly Lace Up Panty: Apparel,apparel,11 of 26,5.0,I love these panties,"March 30, 2005","christy ""christy""","north hollywood, ca",They are sexy an I love I can have different colors for different days
B00008ICZU:jockey_no_pany_line_hip_brief:a._robinson,B00008ICZU,Jockey No Panty Line Promise Hip Brief: Apparel,apparel,0 of 1,5.0,Jockey No pany line hip brief,"January 4, 2007",A. ROBINSON,,"If you will ever just try these one time, you will be hook forever"
B000NNKFTA:not_bad:g._frank,B000NNKFTA,Creative Lab Zen Vision M Video 60GB Hi-Grade Leather Cases with Video Viewing Kickstand Belt Clip: Apparel,apparel,1 of 1,4.0,Not bad,"April 16, 2007",G. Frank,,"This product fits my Vision M:60GB very well.  It's easy to work with, easy to slip the player in and out.

My only complaint, so far, is that the hole in the bottom for plugging things into the Vision is positioned improperly.  I have to fight with the leather to get the charger plugged in.  But it isn't bothersome enough for me to care much"
B000NNKFTA:oh_my_god!__it_fits!__finally!:kathy_w,B000NNKFTA,Creative Lab Zen Vision M Video 60GB Hi-Grade Leather Cases with Video Viewing Kickstand Belt Clip: Apparel,apparel,1 of 1,5.0,Oh My God!  It fits!  Finally!,"April 12, 2007",Kathy W,Baltimore,"I mean, it has been a stressful experience, trying to find a case to fit the 60-gig Gizmo.  Finally, mission impossible has been accomplished.  All is well.  Tell the Lady in the Lake, Camelot has a king again!

It's a sturdy leather case, with a belt clip, and holes in the right place for ear phone and charger connections. It will protect the Gizmo nicely.  I mean, I could just put my gizmo in the fabric pouch and stick it in my pursie, or in my pocket to power walk, but my son (an electrician) was banging the heck out of his gizmo. Now he can cover his and protect it"
"B000NNKFTA:finally!!!:matthew_d._dubin_""audiophile""",B000NNKFTA,Creative Lab Zen Vision M Video 60GB Hi-Grade Leather Cases with Video Viewing Kickstand Belt Clip: Apparel,apparel,2 of 2,4.0,Finally!!!,"April 6, 2007","Matthew D. Dubin ""Audiophile""","Seattle, Washington USA","Like the previous reviewer, I tried a number of cases before I found one that would work with the 60gb Zen Vision M.  This one works as advertised.  My only complaint is that the clear plastic screen protector is a little scratched.  Other than that, its a great product.  Way better than those stupid silicone skins.

I also agree with the previous reviewer in criticizing Creative for recommending products that don't work with this device.  Hey creative, how about making some accesories for this product.  Thanks"
"B000NNKFTA:finally_for_the_60gb:paul_kirton_""coldone1""",B000NNKFTA,Creative Lab Zen Vision M Video 60GB Hi-Grade Leather Cases with Video Viewing Kickstand Belt Clip: Apparel,apparel,5 of 5,5.0,FINALLY for the 60GB,"March 22, 2007","Paul Kirton ""coldone1""",Canada,"Finally after going through many cases, this one is the only one I found that works for the thicker 60GB Zen.  Shame on Creative for their responses to me and their recommendations of so many cases that do not fit this player.  Huge Kudos to this company that have finally made my Xmas gift functional for hiking and jogging for me "
"B000EJH3XY:review_of_alexia_bronze_:trevor_n._jacobie_""trev""",B000EJH3XY,C.B. Collections Alexia: Apparel,apparel,,5.0,Review of Alexia BRONZE ,"March 8, 2007","Trevor N. Jacobie ""Trev""","Milford, Connecticut","The product is good. It makes the leg look elegant.

Amazing Price for a quality product"
"B000EJH3XY:beautiful_and_comfortable_shoes!:elizabeth_w._love_""e._love""",B000EJH3XY,C.B. Collections Alexia: Apparel,apparel,,5.0,Beautiful and comfortable shoes!,"July 26, 2006","Elizabeth W. Love ""E. Love""","Rock Hill,SC",These shoes are absolutely beautiful.They look very expensive but they are very reasonable. I wished I had ordered all four colors.My sister had ordered these shoes earlier and I fell in love with them and I had to have them for myself. Thank you for designing a beautiful shoe
B000EJH3XY:beautiful_and_comfortable!:shawn_noble,B000EJH3XY,C.B. Collections Alexia: Apparel,apparel,1 of 1,5.0,Beautiful and comfortable!,"July 22, 2006",Shawn Noble,"Ferndale, WA United States","These shoes are absolutely gorgeous and extremely comfortable.  I bought bronze and white, and I am back to order black and champaign.  These look and feel like very expensive shoes"
"B000EJH3XY:c.b._collections_alexia_bronze_8.5_m_womens_(:anna_padilla_""gone_and_dun_it""",B000EJH3XY,C.B. Collections Alexia: Apparel,apparel,0 of 1,5.0,C.B. Collections Alexia BRONZE 8.5 M Womens (,"June 30, 2006","Anna Padilla ""gone and dun it""","San antonio, TX USA","C.B. Collections Alexia BRONZE 8.5 M Womens
I love the shoes they are my styl"
B000HGFVF6:great_city_boots:j._k._loudon,B000HGFVF6,AK Anne Klein Women's Vieser Bootie: Apparel,apparel,,4.0,Great City Boots,"February 6, 2007",J. K. Loudon,"Ft. Lauderdale, FL",These are lovely boots at a very good price.  True to size (6M) and easy to put on with the smooth side zippers.  A fairly low heel makes them comfortable for moderate walking about although I would not want to walk in cold weather for extended periods. Good quality leather and I like the style and the ankle length
B000HGFVF6:beautiful_boots!:e._inabinett,B000HGFVF6,AK Anne Klein Women's Vieser Bootie: Apparel,apparel,,5.0,Beautiful Boots!,"January 10, 2007",E. Inabinett,,"Classic looking boots - they fit great, and at such a nice price!  Go ahead Amazon"
"B000HGFVF6:gorgeous_and_great_price!:e._hilton_""beth_anne""",B000HGFVF6,AK Anne Klein Women's Vieser Bootie: Apparel,apparel,1 of 1,5.0,Gorgeous and great price!,"December 4, 2006","E. Hilton ""Beth Anne""","Northville, MI","I saw these same boots at a high-priced department store the day after Thanksgiving 2006 for $129!  The leather is like butter -- absolutely gorgeous, and they are SO comfortable!  I love these boots!

Thanks for the great price, Amazon.  I joined Oprah's book club and purchased these here for less than $80 (I bought the black ones).  What a great deal"
"B000GLF1P2:oh_la_la:ocean_girl_""maui_girl""",B000GLF1P2,"Ooh La La Yoga Pant (s, black/white): Apparel",apparel,,4.0,oh la la,"January 9, 2007","Ocean Girl ""Maui Girl""",South Maui,These pants are great!  Light weight fabric so you don't get too hot! 
"B000EPAA0Q:rebok_-_club_c:andrea_l._kelley_""akelley""",B000EPAA0Q,Reebok Men's Club C  Tennis Shoe: Apparel,apparel,,5.0,Rebok - Club C,"January 11, 2007","Andrea L. Kelley ""AKelley""","Houston, Texas",My husband has always worn this tennis shoe. It has been hard to find in black in the local stores. I am glad that I can still purchase them online. The quality is excellent
"B000ARHOXY:garnett_men's_a3_team:vaclav_tvrdik_""big_ticket""",B000ARHOXY,adidas Men's a3 Garnett II Team: Apparel,apparel,,5.0,Garnett Men's a3 team,"January 15, 2007","Vaclav Tvrdik ""Big Ticket""","Czech Republic, Prague","GREAT...it's little bit heavy but a got used to it. appearance is great, and as KG says ""It rock with jeans""...first two days a had had blisters but after one week it's like being in heaven"
B000ARHOXY:good:christian_heritage_academynicole_evins,B000ARHOXY,adidas Men's a3 Garnett II Team: Apparel,apparel,,4.0,good,"January 11, 2007",Christian Heritage Academynicole Evins,,"I received my order in great time,before the Christmas holiday, was pleased with the ease of how to process the order, and the look of the product was even better than the picture.  Thank you and we will do business again.  Travis Evin"
"B000BMVDPI:lands_end_men's_fleece_clog_slippers:jacqueline_g._pelfrey_""california_bookworm""",B000BMVDPI,Men's Fleece Clog Slippers: Apparel,apparel,,5.0,Lands End Men's Fleece Clog Slippers,"April 1, 2007","Jacqueline G. Pelfrey ""California Bookworm""","29 Palms, California United States","This is the second pair my husband has owned. He loves them because they are so comfortable and well made. They last a LONG time. He wears them outside around the yard and the desert sand doesn't hurt them. The first pair lasted 8 years. He wears them all year round inside and outside. A great buy, you definately get your money's worth"
B000BMVDPI:accountant_love:k._halye,B000BMVDPI,Men's Fleece Clog Slippers: Apparel,apparel,,5.0,accountant love,"March 24, 2007",K. Halye,,"My fiance is an accountant.  I purchased these slippers for him recently, during tax season, and he loves the relaxation and warmth they provide when he gets home from a hard day"
B000BMVDPI:good_not_great:splitedit,B000BMVDPI,Men's Fleece Clog Slippers: Apparel,apparel,,4.0,Good not great,"February 6, 2007",SplitEdit,Los Angeles,"Comfortable and fairly warm. But there's a little too much sponginess in the sole, which makes them feel unstable at first. And your foot never quite drops in without help from your hand -- you end up crushing the low heal area.

But in a few days I got used to both of these things and now wear them around the house all the time and like them a lot.

The price is right, too, and they arrived very quickly."
B000BMVDPI:mens'_fleece_slippers:jamie_welsh,B000BMVDPI,Men's Fleece Clog Slippers: Apparel,apparel,,5.0,mens' fleece slippers,"January 18, 2007",jamie welsh,,this was a great buy and the perfect gift for any man who lounges around. have recommended and will purchase again
B000BMVDPI:sizing_was_off:h._caslin,B000BMVDPI,Men's Fleece Clog Slippers: Apparel,apparel,,4.0,Sizing was off,"January 15, 2007",H. Caslin,,"The slippers are well made and nice-looking, but they were small for their stated size & will have to be exchanged"
"B000BMVDPI:comfy_slippers:r._kaiser_""the_diva""",B000BMVDPI,Men's Fleece Clog Slippers: Apparel,apparel,,4.0,Comfy Slippers,"January 15, 2007","R. Kaiser ""the Diva""",New York City,I bought a pair for my husband and son.  They both seem happy with the comfort factor and I think they are cute.  I think they could use a bit more of a cushion
B000BMVDPI:fleeced_slippers:r._haigh,B000BMVDPI,Men's Fleece Clog Slippers: Apparel,apparel,,4.0,fleeced slippers,"January 15, 2007",R. Haigh,,"Even though they were shipped to the wrong address, they quickly fixed the problem and we recieved the slippers.
Thank"
"B000BMVDPI:very_comfortable!:kim_sacks_""kim""",B000BMVDPI,Men's Fleece Clog Slippers: Apparel,apparel,,5.0,Very Comfortable!,"January 5, 2007","Kim Sacks ""Kim""",Pennsylvania,I bought these slippers for my boyfriend for Christmas and he loves them.  He said they are both durable and very comfortable
B000K8QW9A:a_comfortable_boot:lynda_carson,B000K8QW9A,"Von Dutch Suede Women's Sheepskin Boots 8"" Tall: Apparel",apparel,,5.0,A COMFORTABLE BOOT,"April 11, 2007",Lynda Carson,,"HAVE NOT TRIED THIS BRAND OF BOOT BEFORE, BUT GLAD I DID. OH SOOO! COMFORTABLE. THANKS FOR THE QUALITY"
B000K8QW9A:von_dutch_suade_boots_beat_ugg_boots!:d._hautala,B000K8QW9A,"Von Dutch Suede Women's Sheepskin Boots 8"" Tall: Apparel",apparel,,5.0,Von Dutch Suade Boots beat Ugg boots!,"March 25, 2007",D. Hautala,"Seattle, WA","Awesome, comfortable boots at an extremely reasonable price"
B000K8QW9A:von_dutch_suede_boots:vickie_dudas,B000K8QW9A,"Von Dutch Suede Women's Sheepskin Boots 8"" Tall: Apparel",apparel,,5.0,von dutch suede boots,"March 17, 2007",Vickie Dudas,"greenwich, ct United States","After reading several reviews had my doubts, but well when they arrived (quickly and in one piece) I was pleasantly surprised.  I enjoy them! Got great compliments and would buy them again. "
B000K8QW9A:my_dune_boots:d._bennett,B000K8QW9A,"Von Dutch Suede Women's Sheepskin Boots 8"" Tall: Apparel",apparel,,5.0,My dune boots,"March 8, 2007",D. Bennett,,They are very comfy and I love them. Wish I could wear them year round
"B000K8QW9A:good_value,_but_they_do_run_small.:patricia_boffa",B000K8QW9A,"Von Dutch Suede Women's Sheepskin Boots 8"" Tall: Apparel",apparel,,4.0,"Good value, but they do run small.","February 11, 2007",Patricia Boffa,,"I am glad I read the reviews before ordering the boots.  I am satisfied with my purchase. My daughter needed the boots for a last minute trip east. A  majority of the reviews recommended buying a size larger and I am glad we did!  They definitely run small!  Can't understand how some of the reviews said they don't! My daughter wears a women's 6 and we ordered a 7.  She won't be able to wear thick socks, but they will do the job for this trip"
