unique_id,asin,product_name,product_type,helpful,rating,title,date,reviewer,reviewer_location,review_text
"B000JI93EC:classy_leather:jacqueline_l._morris_""jackie_morris""",B000JI93EC,Item Code -LP510 : Women's Leather Pants: Apparel,apparel,,5.0,Classy leather,"January 21, 2007","Jacqueline L. Morris ""Jackie Morris""","Hobart, IN USA", My husband bought me these for Christmas and I have had more compliments on these!! The flare styling and laces set them off 
B000F4W06S:childrens_fanny_pack:sandra_sargent,B000F4W06S,Children's Fanny Pack by Everest: Apparel,apparel,2 of 2,5.0,Childrens Fanny Pack,"July 5, 2006",Sandra Sargent,"West Virginia, USA","Great product--just what I was looking for.  Service was excellent and shipping was prompt.  Thank you, thank you, thank you"
"B000FNK6H4:review_for_my_black_napa_leather_mini_backpack_purse:master_chopper_""tc""",B000FNK6H4,Black Napa Leather Mini Backpack Purse Shoulder Bag: Apparel,apparel,2 of 2,4.0,Review for my Black Napa Leather Mini Backpack Purse,"January 9, 2007","Master Chopper ""TC""","Portland, OR USA",I love the feel and multiple spaces available the only problem/fear is that I have had things fall out of it when snapped and string tight.  I would give it a 5 star if there was a zipper option to keep items secured
"B000FNK6H4:great_bag,_exactly_how_it_looks.:b._bennett",B000FNK6H4,Black Napa Leather Mini Backpack Purse Shoulder Bag: Apparel,apparel,8 of 8,5.0,"Great bag, exactly how it looks.","May 19, 2006",B. Bennett,,My wife had one just like this for 15 years and it was time for a new one. This back is almost identical and better quality. Shipping was very fast and it came exactly as I expected
"B000J03TFY:simple_and_convenient:t._j._earls_""tjayee""",B000J03TFY,Creative Lab Zen V and V Plus Premium Silicone Skin Case w/ Detchable Belt Clip - 6 Color Options: Apparel,apparel,,5.0,Simple and convenient,"March 10, 2007","T. J. Earls ""Tjayee""",California,I actually purchased the Silicone skin case and detachable belt clip as a gift for my boyfiend. He loves and it was much cheaper than the one Creative offers on their website.
"B000FCNJ5G:smochek:saff_""pitachek""",B000FCNJ5G,Jessica Simpson Women's Flora Slingback: Apparel,apparel,,5.0,smochek,"November 5, 2006","saff ""pitachek""","chicago,IL",I LOVE these shoes!!!!!they are so comfortable and you can buy them for a great price.i have them in gold and im really happy with my purchase
B0002M40J8:great_thong:buyer_girl,B0002M40J8,Bay Studio Microfiber Mero Edge Thong: Apparel,apparel,2 of 2,5.0,Great thong,"April 1, 2006",Buyer Girl,Miami FL,"Agree 100%, very comfy. Besides making the ideal for everyday use, the fabric is so soft that is very hot to the touch. The look is very sexy. So they are good in both sides: comfy and sexy"
"B000HCL1OA:nice_dress,_good_price:ms._s._corvalan_""susie""",B000HCL1OA,"CLASSIC A LINE DRESS for Bridesmaid Formal Prom Wedding, for Juniors and Juniors Plus Size: Apparel",apparel,2 of 2,4.0,"nice dress, good price","April 7, 2007","Ms. S. Corvalan ""Susie""",California USA,"For the price it's a nice dress.  Check your size carefully.  I'm normally a 29 waist in jeans, usually size 6, sometimes an 8.  I ordered a Large and it fits with only a little room, but a Medium would have been too small.  Slim through waist and flares out to the sides more than I expected it to.      "
B0002VG2U4:best_price_in_town:cateyes,B0002VG2U4,Betula Licensed by Birkenstock Black Suede Clog: Apparel,apparel,,5.0,Best Price in Town,"January 10, 2007",Cateyes,New York,"Birkenstock clogs are the comfiest shoes. During a recent trip to Washington DC, I was the only person in my group whose feet didn't hurt after several hours of walking. I have had several pairs over the years. They last forever and go with tons of different outfits"
B000EM3DVW:they_made_me_feel_ready_for_bed_all_day_long:ophella_paige,B000EM3DVW,Pinstripe Crotchless Panty w/Ruffle: Apparel,apparel,11 of 11,5.0,They Made Me Feel Ready for Bed all Day Long,"January 14, 2007",Ophella Paige,"Reno, Nevada","I'm a pretty sexy girl and these so called panties are just about too sexy for me. Ooooweee do I feel hot when I have 'em on. Levi's, shorts, dress or trucker's overhauls, it makes no difference. The whole rest of the world might not know what you have on under there, but you'll know and that's enough to add a certain blush to your face, let me tell you. They made me feel ready for bed all day long"
B000EYDK7M:birenstock_-_august:douglas_w._dorsett,B000EYDK7M,Birkenstock Arizona Two Strap Sandal: Apparel,apparel,1 of 1,5.0,Birenstock - August,"November 9, 2006",Douglas W. Dorsett,,"Great purchase -- good price, easy.  what more could you want"
B000H45R4S:i_love_these_boots!:zbunny,B000H45R4S,Nine West Women's Varina Boot: Apparel,apparel,,5.0,I love these boots!,"March 10, 2007",Zbunny,,"These are my new favorite boots!  The detailing on them is gorgeous and although they are quite high heels, they have a bit of a platform so I do not feel wobbly at all on them.  I'm really happy with my purchase"
B000FLT8D4:comfortable_and_good_looking:anna_lang,B000FLT8D4,Women's Rib Tank Dress: Apparel,apparel,6 of 6,5.0,Comfortable and good looking,"September 5, 2006",Anna Lang,"Cape Town, South Africa","I like this dress. I am medium sized and bought size Medium and the dress fits just like on the model shown, with even a little extra. I think even if I would of get size Small it would still fit well with more ""trim fit"" look. It is basically like a super long tank with body contour. Nice to wear around house when you just want to quickly through something on, but also want to look good in it. (It is way more flattering than wearing boyfriend's long tea-shirt, if you understand what I am saying). It is soft, comfortable, cozy, beautiful color. I am very pleased with this product."
"B0002OSNOE:perfect,_inexpensive,_duffel_bag:m._daniels",B0002OSNOE,"Standard 24"" Duffel Bag: Apparel",apparel,,5.0,"Perfect, inexpensive, duffel bag","April 5, 2007",M. Daniels,Oregon,"Was delivered quickly, was priced right, and folded up into a small size so I could stuff it into a suitcase before going on vacation.  When unfolded it held more than the suitcase.  High quality material and excellent workmanship.  I think I'll buy another one for a spare"
"B000GX7CSO:small,_perfect,_convenient:emma_grace_""emma""",B000GX7CSO,Mundi Snap Tab Wallet: Apparel,apparel,,5.0,"small, perfect, convenient","April 24, 2007","emma grace ""emma""","tulsa, ok","this is a great wallet! it fits into small purses. the purpose of this is just to hold a few cards, your id and a small zipper section for some money. it's not meant to be a complete, big wallet. i love it because it fits into my small purses and so easy to carry around. i don't have to shove and push my bigger wallets into my purse and not have room for anything else anymore. love it!"
"B0007Q3TI2:another_5_stars_for_gold_toe:m._imbach_""linen_lover""",B0007Q3TI2,Gold Toe Women's Tonal Argyle Knee High Sock: Apparel,apparel,,5.0,Another 5 stars for gold toe,"February 19, 2007","M. Imbach ""linen lover""","Napa, CA","All my Gold Toe socks are excellent, but these offer extra room and are extremely comfortable, especially after the first washing. I am about to buy another pair! The Trellis style is the other wonderful Gold Toe sock for comfort"
"B000KAXUKC:fun,_comfort_and_(casual)_style:m._chilson_""thefunngirl""",B000KAXUKC,Women's Mary Jane Croc: Apparel,apparel,,5.0,"Fun, Comfort and (Casual) Style","February 8, 2007","M. Chilson ""TheFunnGirl""","Seattle, WA","Absolute gems.  Simple, versatile shoes that are fun, comfortable, and have great casual style.  I have them in red, wear them to work, when traveling, and the one time I got stuck in a surprise Seattle snowstorm, they even had traction.  Nearly an all-purpose shoe."
B000FC56AC:beautiful_silk_scarf:caleb_e._stephens,B000FC56AC,Handmade Hadong Silk Scarf (k278): Apparel,apparel,,5.0,Beautiful Silk Scarf,"April 10, 2007",Caleb E. Stephens,N. California,"My wife shopped around at Amazon looking for her grandmother's 88th b-day (coming up soon) and came across handmade hadong silk scarf.  Every silk scarf she came across she would say, ""What a beautiful and gorgeous hadong silk scarfs they are.""  Before she found Vietmade Silk Scarfs at Amazon, she had looked online stores at Macy's, Nordstorm, JcPennies, but couldn't really compare with the ones Vietmade made.  I agree with my wife when she said, ""This place uses good quality silk materials and has a great prices!!""  When we got the scarf today 4/10/07 (ordered 4/4/07) and opened it to see what the silk scarf looked like in person .. my wife wished that she had ordered one for herself, one for my mother and one more for our sister in-law.  My wife and I definately recommend this place and we'll buy a few more hadong silk scarfs in near future.  Also, delivery was on schedule, good packaging and love the scarfs!"
B000FC56AC:great__as_formal_wrap:2skinny,B000FC56AC,Handmade Hadong Silk Scarf (k278): Apparel,apparel,,5.0,great  as formal wrap,"August 29, 2006",2skinny,"South Riding, VA USA",I was looking for a wrap to go with a black backless dress. This scarf was perfect. It added just enough color with a little sparkle and was plenty large to use as a wrap. Very pretty
"B0000CFVG1:great_leather,_so-so_zipper:n._mork_""nick""",B0000CFVG1,Classic Hip Length Zipper Leather Jacket: Apparel,apparel,1 of 1,4.0,"Great Leather, so-so zipper","January 20, 2007","N. Mork ""Nick""",VA USA,"Great jacket, excellent feel. only qualms are the quality of the zipper and the big bright label on the inside of the jacket. 5 stars for the leather itself, soft and very comfortable. change the zipper so that it doesnt jam on the way up 99% of the time, and make the label much more subtle and this would be an awesome jacket!
also sad but not surprised to see this is made in chin"
"B000CBEGGG:highly_recommended:midday_abcsoapfan_""midday""",B000CBEGGG,Aura Regular Rise Stretch Jeans: Apparel,apparel,,5.0,Highly Recommended,"April 9, 2007","Midday Abcsoapfan ""Midday""",,I'm shocked I forgot to write a review about these jeans. I love these jeans. They are by far my favorite jeans. The fit is perfect and allows for room to breathe. I love wearing these jeans with my boots on a daily basis. I can't say enough about them. I tell everyone about them. Even for a petite woman the fit is far better than anything I could find in a local store. I am completely satisfied. They also have a very modern look to them
B000CC1E10:olga!:kerry_dorsey,B000CC1E10,Olga Perfect Fit Full Figure Underwire Bra - 35069: Apparel,apparel,0 of 1,5.0,Olga!,"January 4, 2007",Kerry Dorsey,,"I buy these wherever I can find them.  It's a bit of a tribute to my aunt, for her middle name, but wish I could find them more frequently. "
"B0007TYOO2:review_of_smart_tags_""big_and_bold"":b._bailey",B0007TYOO2,Smart Tags **Big and Bold** PKG of 2: Apparel,apparel,,5.0,"Review of Smart Tags ""Big and Bold""","January 9, 2007",B. Bailey,"Greensboro, NC USA","This product is exactly as described and was purchased as an additional means of identifying luggage at the airport baggage claim (so many types of luggage are similar in style and color, we've had trouble in the past).  Several of our family members were given new luggage for Christmas and these tags were included. These tags are big, bright lime green and can be easily seen. No more headaches in trying to find our luggage. "
"B000FBTSMU:nice_product:robert_j._klipstein_""rj""",B000FBTSMU,Pigment-Dyed Baseball Cap: Apparel,apparel,,4.0,Nice product,"April 5, 2007","Robert J. Klipstein ""RJ""","Madison, WI  USA",The product arrived in a reasonable time frame and was what I had ordered.  I really like it
B000BMD6SU:c.b._collections_red_slingbacks:m._hancock,B000BMD6SU,C.B. Collections Jacksonville: Apparel,apparel,,5.0,C.B. Collections Red Slingbacks,"January 10, 2007",M. Hancock,Southern KY  USA,"I love these shoes! The service was great, the price great! These are really good shoes. I have a hard time finding wide shoes where I live. These were perfect! Very comfortable, very good quality. This is where I will be buying my shoes"
B000EPPFD8:good_service:r._kline,B000EPPFD8,I Love Soccer Choker: Apparel,apparel,,4.0,Good service,"January 6, 2007",R. Kline,USA,on time delivery - would have been nice to have a gift wrap optio
B000ETI2Y8:excellent_product:muhammad_arif_khan,B000ETI2Y8,Clarks Men's Commander Slip-on: Apparel,apparel,,5.0,Excellent product,"April 6, 2007",Muhammad Arif Khan,,I found it very comfortable with good fitting. I bought 4 pairs in last 3 and half years and this one was the best. I gave it 5 stars based on comparing with other brands that I bought. Overall quality is good.
